,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
583,"Tôi đã từng đến Lucky Plaza trong nhiều năm. Khi lần đầu tiên, nó mở lại, nó vẫn ổn nhưng giá thì cao và có sự thờ ơ của các chủ gian hàng. Một lợi thế sau đó là điều hòa không khí. Trong khi một số chủ gian hàng vẫn còn, bây giờ có một phạm vi rộng hơn của hàng hóa để xem xét. Heaps của áo phông tất nhiên nhưng được đặt ra tốt hơn so với thị trường và thiết kế khác nhau tốt hơn. Có một vài cửa hàng thủ công với các loại dầu và xà phòng thủ công. Tôi đã có thể thương lượng một đôi giày với cùng mức giá mà tôi mong đợi ở phố giày. Một lần nữa chất lượng có vẻ tốt hơn Bến Thành. Đáng để ghé thăm.",0,0,0,0,0,1
584,"Nếu bạn du lịch đến / từ Quy bào bằng đường hàng không, bạn chắc chắn nên sử dụng xe buýt sân bay thẳng. Nó đến và khởi hành ở đây để đi đến sân bay. Chi phí chỉ là 50k vnd. Một chiếc taxi sẽ tiêu tốn của bạn 300k và chỉ nhanh hơn một chút. Xe buýt rời sân bay mỗi khi một chuyến bay hạ cánh. Nó rời bến xe buýt khoảng 2,5-2 giờ trước các chuyến bay. Khách sạn của bạn có thể giúp bạn lên lịch trình
",0,0,0,0,3,0
585,"Rộng rãi, trò chơi rất thích thú. Có nhiều hoạt động buôn bán, minigame
",0,0,0,0,0,4
586,"Xung quanh có nhiều khách sạn cao tầng khác nên khó tự nhiên kéo rèm cửa để ngắm cảnh dù ở tầng 15, phòng có tầm nhìn và ban công hướng biển nhưng ko rộng như trên hình minh họa của booking",0,2,0,0,0,0
587,"Mỗi sáng làm double shoot espresso nơi đây cảm giác thật sảng khoái. Mình đã tùng đi nhiều nơi, thưởng thức qua espresso tại những nơi đó nhưng có thể khẳng định 1 điều, đối với mình nơi đây là ngon nhất. One more like for this place.",0,0,0,5,0,0
588,Phòng sạch.. thoáng mát.. nhân viên thân thiện dễ thương. Nói chung là ok.,0,5,0,0,0,0
589,"quán trà sữa nằm ngay đường tăng bạch hổ! Vs thiết kế view quán có chút gì đó zể thương rất phù hợp với những bạn thích sống ảo nè! Quán cũng không rộng nhưng đc cái cách bố trí nên nhìn rộng thoải mái , bạn có muốn đến thưởng thức thì mìn khuyên nên đi sớm sớm chứ ko là ko có bàn ngồi đâu nhé, sáng vẫn đông lắm đấy! Nước của quán rất ngon nhé giá cả phù hợp cho tầm trung và các bạn như sinh viên học sinh nhé! Là 1 nơi lý tưởng cho những bạn sống ảo đấy :))))",0,0,0,5,0,0
590,"Bánh hỏi ngon, lòng nhiều, đa dang các loại lòng heo. Lòng được làm sạch, ko có mùi hôi. Đặc biệt nước mắm chấm tuyệt vời, giá cả bình dân",0,0,0,5,0,0
591,"Ấn tượng đầu tiên khi vào quán là không gian rất thoáng mát, sạch sẽ. Cây cối rất nhiều nên những con người yêu thiên nhiên như mình thấy rất tuyệt vời. Đồ ăn ở đây khá ngon, đặc biệt là bún đuôi bò. Nhỏ giờ ăn bún cũng nhiểu rồi nhưng bún đuôi bò giờ mình mới ăn lần đầu tiên. Rất hợp khẩu . Nói chung giá cả ở đây cũng khá ổn. Nhân viên nhiệt tình, gọi món thì ra rất nhanh. Phục vụ rất lịch sự. Một điểm nữa là nhà vệ sinh của quán cũng rất sạch sẽ, bước vào cứ tưởng mình đang ở khách sạn 5 sao ấy.",0,0,0,5,0,0
592,"Là địa điểm tốt cho các tín đồ sống ảo: bãi biển đẹp, góc nhìn bao quát cả thành phố xinh đẹp, nước uống ngon. Bên cạnh đó bạn ghé thăm mộ Hàn Mặc Tử, mua 1 vài món quà lưu niệm bằng bút lửa. Đặt biệt là vào cổng miễn phí.    
",4,0,0,0,0,0
593,"Khách sạn sạch sẽ tiện nghi, dịch vụ đa dạng.",0,5,0,0,0,0
594,"Nơi đó thật kinh khủng, chúng tôi nhìn thấy những con gián lớn đang bò trên sân thượng ngay bên cạnh chúng tôi. Vấn đề vệ sinh thực sự tồi tệ, những chiếc nĩa và đồ đan rất tệ cần được rửa sạch. Tránh nhà hàng này!",0,0,1,1,0,0
595,"Không phải là một cách tồi để đi giữa Sài Gòn và Vũng Tàu - chỉ mất khoảng một giờ 20 phút và bạn không phải lo lắng về giao thông. 
Những chiếc thuyền khá cũ. Họ có sẵn áo phao dưới mỗi ghế ngồi và không có sự cố nào khiến tôi tin rằng họ là những người lái tàu hoặc lái tàu không an toàn. Giá vé ngày thường là 200.000 đồng mỗi chiều và vé ngày cuối tuần lên đến 250.000 đồng mỗi chiều (tính đến tháng 6/2016).",0,0,0,0,2,0
596,Phòng và hồ bơi với tầm nhìn tuyệt vời để ngắm bình minh,4,4,0,0,0,0
597,"Đồ ăn tươi sống, chất lượng, phù hợp với giá tiền. Nhân viên phục vụ nhiệt tình. Sẽ giới thiệu cho bạn bè",0,0,0,5,0,0
598,"Đây là một cảng hàng không quốc tế và quốc nội. Vừa được đầu tư xây dựng mở rộng nhà Ga.
Kiến trúc đẹp mắt, trang thiết bị hiện đại kèm sự phục vụ ân cần chu đáo của nhân viên an ninh, mặt đất khiến mình có cảm tình ở nơi này.
Duy có việc chèo kéo mời gọi đi xe của các hãng taxi vẫn còn tồn tại cũng ảnh hưởng phần nào đối với thành phố Du lịch Quy Nhơn.
Các món ăn, nước uống ở đây giá cũng tương đối rẻ, không quá mắc.
Mới được đầu tư, xây mới nên trang thiết bị, nhà vệ sinh rất OK.",0,0,0,3,3,0
599,"Cảnh đẹp , có thể bao quát hết khu vực bãi biển của thành phố , đi lại thuận tiện , cây xanh nhiều lên rất mát mẻ
",0,4,0,0,0,0
600,"Đã đến đây vào buổi tối đầu tiên như đối diện khách sạn, đã có một bữa ăn tuyệt vời với giá cả hợp lý (cho một người nghỉ ngơi). Thực đơn phong phú, một vài lựa chọn phong cách phương Tây, sạch sẽ và đồ ăn được phục vụ trong thời gian hợp lý. Ăn ở đây một vài lần và đều ấn tượng mỗi lần. Chắc chắn đáng để đi.",4,0,0,5,0,0
601,Lái xe gọi hẹn giờ trước và đợi đón đúng giờ. Nên sử dụng dịch vụ xe đưa đón san bay Phù Cát của đơn vị này.,0,0,0,0,4,0
602,Rất hiện đại nhưng cay.,0,0,0,0,0,0
603,"Hàng và hàng của quầy hàng tuổi teen. Chúng tôi đã mua 4 vị phật thông thái - giá khởi điểm 300 k, chúng tôi đã trả 150 k và sau đó tìm thấy chúng ở một cửa hàng giá cố định với giá 70 k?. Vì vậy, mặc cả khó khăn. Khu vực thực phẩm trông tuyệt vời nhưng chúng tôi đã có một chút lo lắng để thử.",0,0,0,0,0,2
604,"Giữ xe free, thích điểm này, nhưng đi lên tầng siêu thị thì phải đi đường vòng hơi mệt và thang máy k xuống được hầm",3,0,0,0,0,0
605,"Đã thử thuê ngắn hạn, mình có đánh giá thế này. chủ shop dễ tính nên dễ dàng thương lượng, xe mới và êm hơn chỗ khác, mũ bảo hiểm sạch và có chuẩn bị cả áo mưa cho khách nữa",0,0,0,0,5,0
606,Xem ảnh của biển hiệu của họ ở mặt trước của văn phòng đặt vé.,3,0,0,0,0,0
607,"Tủ mát không phải tủ lạnh , bỏ đồ k lạnh ,phòng hơi nhỏ",0,3,0,0,0,0
608,"Địa điểm gần biển và trung tâm, đi ăn đi chơi cg tiện.",0,5,0,0,0,0
609,Cho thuê xe moto thủ tục đơn giản giá rẻ rất mong được phục vụ quý khách khi du lịch Quy Nhơn,0,0,0,0,5,0
610,"Chúng tôi đã nghe nói về một số vụ bê bối taxi, nhưng nghe nói Vinasun là một trong những taxi tốt hơn để có được. 
Vì vậy, tại thành phố Hồ Chí Minh, chúng tôi chỉ sử dụng Vinasun và không có vấn đề gì.",0,0,0,0,3,0
611,"Phong cảnh thơ mộng với những thác nước, thác nước đẹp như tranh vẽ. An tuyệt đối PHẢI! Bạn cũng có thể bơi ở một trong các hồ.",5,0,0,0,0,0
612,"Trà sữa mặt chó, 1 thương hiệu làm nên tên tuổi của mình nên chất lượng mụi vị có nét đặc trunwg riêng của trà sữa chó mặt xệ. Ở đây trà sữa có nhiều vị cho bạn lựa chọn và giá tiền khác nhau 1 xíu thôi, nhưng mình lại thích cái vị trà xanh nhất. Đặc biệt ở quán mình thích cái lắng nghe đánh giá từ khách hàng và khắc phục rất tốt, cái này chỉ nhỏ nhặt thôi nhưng mang lại sự tin tưởng của khách hàng. Giá tiền của trà sữa mặt xệ giao động từ 20k-40k nhé các man <3",0,0,0,5,0,0
613,"Sát bên biển, view cực đẹp, giá cả hợp lí",0,4,0,0,0,0
614,"Di chuyển từ Quy Nhơn đi Phú Yên ban đầu mình định book luôn xe 4 chổ để đi về trong ngày nhưng chi phí cao quá, 1tr2 . Bọn mình cần phải tính toán chi li lại thế là quyết định thuê xe máy chi phí chỉ bằng 1/10 thuê oto, xe số sirius xe mới giá chỉ 120.000/ ngày. Cảm giác phượt khám phá con đường Quy Nhơn - Phú Yên mới tuyệt làm sao, đường rất dễ đi và rất đẹp nữa, đi chẳng mệt tí nào, bọn mình con gái mà đi vô tư luôn. Mang đến nhiều trải nghiệm rất thú vị. Cảm ơn dịch vụ cho thuê xe máy Quy Nhơn Gía rẻ đã giao cho mình một chiếc xe rất mới và hổ trợ mình rất nhiều trên đường đi nhé",0,0,0,0,5,0
615,Điều duy nhất tôi không thể chịu được là sự nóng bỏng:),0,0,0,0,0,0
616,"Nhà hàng này cực kỳ đắt đối với chất lượng và dịch vụ được cung cấp (nếu chúng tôi có thể gọi dịch vụ). Thức ăn của chúng tôi (tôm sú) đến 
không nướng mà bị cháy. Họ chỉ cung cấp cho bạn một số loại rau và gia vị lố bịch.",0,0,2,2,0,0
617,"Mỗi lần ghé Quy nhơn là mình hay ghé quán này ăn xế- Bánh giòn ngon ăn kèm rau sống , xoài băm - Nước mắm pha rất ngon có ớt mà không hề cay",0,0,0,5,0,0
618,"Tuy quán trước cửa chùa nhưng mô***con nghiện Hải Sản ạ ... Nhóm mình đi 5 người qua đây ăn nhậu đã đời hết 1tr4 cả hơn nửa thùng bia ấy. Bia SG chỉ 15k/chai Cua 550k/kg còn sống nguyên tới lựa và nấu, 3 con/kg Gỏi rong nho ko biết sao ở đây nấu có cảm giác hơi mặn thì phải... Sò Dương 30k/con siêu tươi luôn á thơm, thịt ngọt! Lẩu Hải Sản lớn ít mồi mình gọi thêm Chầm được điểm là rất tươi đồ còn sống! Phục vụ mình giỡn chút mới thấy nhiệt tình chứ cũng kiêu lắm Không gian rộng và thoáng ngay cạnh Eo Gió Thấy coa nhiều xe hay dẫn khách tới Nhóm mình ở homestay gần đó nên mò qua đó luôn",0,0,0,5,0,0
619,"sản phẩm chất lượng, chủ shop nhiệt tình",0,0,0,0,0,4
620,"Mình có thói quen hay gọi quán này là Người Yêu coffee :)). view quán này hơi là buồn, nói vui chứ đứa nào thất tình mà tới đây là đúng tâm trạng luôn ý, view đen với thêm ánh đèn nữa buồn thiệt buồn luôn. Nước ở đây khá là ngon, nay quán có thêm mấy món mới nữa mình nghe bạn mình bảo là khá ngon tuyệt, còn mình vẫn như củ capuchino huyền thoại ngon không quá đắng. Giá cả ở đây mình thấy khá là hợp lý so với điều kiện sống hiện nay. Có dịp mình sẽ ghé quán thêm vài lần nữa, quán view tuyệt <3.",0,0,0,5,0,0
621,Khách sạn tiện nghi gần biển.mọi thứ đều tốt.có dịp lần sau sẽ quay lại,0,5,0,0,0,0
622,Hơi ồn từ mấy bar ngoài biển vọng vào.,0,2,0,0,0,0
623,"Chúng tôi đã đặt trước qua Facebook 12 giờ trước khi đến Việt Nam vì chuyến khác của chúng tôi đã được thực hiện. 
Họ đã nhanh chóng trả lời lại chúng tôi và có thể cung cấp cho chúng tôi chuyển khoản. Người đàn ông đó đã đợi sẵn ở phía trước của những người đến với tên của chúng tôi được viết trên một tấm bảng, điều đó thật tuyệt. Anh ấy rất lịch sự và hữu ích với túi của chúng tôi. Anh ấy là một người lái xe an toàn qua dòng xe cộ điên cuồng. Chắc chắn sẽ giới thiệu!",5,0,0,0,5,0
624,"A quản lý khách sạn rất thân thiện và cute, giá phòng hợp lý và phòng rất sạch sẽ và rộng, có hồ bơi, đầy đủ dịch vụ. Nói chung tất cả đều rất tốt. Có dịp du lịch mình sẽ book phòng bên AARON tiếp vì choox ở rất đáng đồng tiền và a quản lý rất dễ thương!",0,5,0,0,0,0
625,Phòng sạch sẽ,0,5,0,0,0,0
626,"Tôi đã thuê xe nhiều nơi nhưng chưa bao giờ hài lòng, khi sử dụng dịch vụ thuê xe của chú Xuân Tính. Chú vừa sửa xe mà còn cho thuê xe nên xe bên chú rất là ok. Hẹn gặp lại chú lần sau.",0,0,0,0,4,0
627,"Đây là quán đầu tiện chọn khi đặt chân đến Quy Nhơn. Cảm thấy hài lòng, ngon miệng về tất cả các món đã gọi. Trong đó đặc biệt thích: - Gỏi rong nho - Cơm rang cá mặn - Bánh xèo - Ốc***nàng nướng - Nước chấm rất ngon",0,0,0,5,0,0
628,"Nơi rất dễ chịu với đội ngũ nhân viên thân thiện. Bánh pizza rất ngon và được chào đón khi bạn cần một thứ gì đó khác biệt so với món ăn Việt Nam.
 Bạn có thể ngồi bên ngoài và ngắm đường phố nhộn nhịp khiến nơi này trở nên thú vị hơn. Giá cao hơn so với ăn thực phẩm địa phương nhưng sau đó nó là một sự lựa chọn và nó không thể là một điểm tiêu cực.",0,0,0,4,0,0
629,Khách sạn hơi xa biển 1 xíu nhưng view phòng của tôi nhìn trọn ra phía biển nên có thể ngồi trong phòng ngắm cảnh biển cũng rất tuyệt,0,4,0,0,0,0
630,Bogosov tại 5 Elements Garden ở Quy Nhơn là một địa điểm ăn uống rất ngon.,0,0,0,5,0,0
631,Kém chất lượng . Tôi vào siêu thị quên đem khẩu trang theo nên ko vào đk mà tại sao siêu thị không phát ko trang miễn phí cho những khách hàng nào quên mang khẩu trang chứ cần phải khắc phục lỗi này . Cực kỳ thất vọng,0,0,0,0,0,3
632,Ăn tại nhà hàng Hoàng Thao luôn có Hải sản tươi sống 💯 Phục vụ chu đáo và rất nhanh nhẹn. Món ăn thì tuyệt vời đặc biệt là nước chấm y bài. Phương tiện đưa đón đúng giờ giấc . Luôn có mấy anh hướng dẫn viên nhiệt tình,0,0,5,5,5,0
633,"Nhà Hàng hải sản ngon tuyệt, Hải sản tươi giá hợp lí. Nhân viên phục vụ dễ thương nữa,Lần sau minh sẽ thường xuyên ghé nhiều hơn.hehe",0,0,5,5,0,0
634,"Cũng tạm chủ yếu dô mua phải biết trả giá đồ í vs lại là dô xỏ khuyên thui à cũng tạm
",0,0,0,0,0,3
635,"Bình Định - Điểm du lịch đang nổi và thu hút rất nhiều khách du lịch trong giai đoạn gần đây. Sân bay Phù Cát mới được xây dựng trong năm 2018 nhằm đáp ứng lượng du khách đổ về ngày một đông. Với lối thiết kế không gian tuyệt vời, mới, hiện đại, đây là một địa điểm check in sống ảo cũng rất lý tưởng. Vote 5 sao cho 1 sân bay mới trên quê hương mình.
",0,0,0,0,5,0
636,"Đi ngang qua nên ghé ăn thử món kem bơ - Nhìn chung bơ ngon không bị đắng hay xơ , nhưng theo khẩu vị của mình thì quá lạt , viên kem lạt , bơ xay cũng lạt - xin thêm đường nhưng nhân viên và chủ quán nghe xong đều ngó lơ làm mình phải bỏ dở ly kem vì không tài nào nuốt nổi - Quán rất thích hợp với những ai ăn kiêng chứ không hợp với mình",0,0,0,4,0,0
637,"Rất thoải mái, đúng giờ, 50k. Và nó mất khoảng 40 phút để đến sân bay.",0,0,0,0,5,0
638,"Món chả giò là ok. Không có gì để hét lên. Miếng bít tết được nấu trên bếp nướng tại bàn của tôi rất dai và hơi không có hương vị. Theo ý kiến ​​của tôi, món salad Caesar đã bị quá liều.",0,0,0,3,0,0
639,"Tiện nghi, sạch sẽ, nhân viên thân thiện và ân cần. Rất thoải mái khi nghỉ dưỡng ở đây, view biển cực đẹp, giá rất phải chăng",0,4,0,0,0,0
640,"Các mẫu áo phong phú, trẻ trung, chất thun mịn mát, các bạn nhân viên nhẹ nhàng, nhiệt tình, tạo cảm giác thoải mái cho khách hàng.
",0,0,0,0,0,5
641,"Lâu ngày về quê không có xe đi, may tìm được chổ cho thuê xe máy có tâm. Giao xe tại bến xe và lúc trả xe cho mình trả xe ở bến xe buýt hàng không 01 nguyên tất thành giúp mình tiết kiệm biết bao nhiêu chi phí cho taxi. Xe mới, chạy êm và tốt, lúc giao xe có 2 mũ bảo hiểm và đổ cho mình nửa bình xăng để mình thoải mái đi ko như những chổ khác giao xe cạn xăng phải lo đi đến cây xăng ngay, vote 5 sao cho chất lượng dịch vụ",0,0,0,0,5,0
642,Khung cảnh nên thơ. Không khí trong lành. Lúc nào cũng nghe sóng biển vỗ. Ngồi sẽ k muốn về!,5,0,0,0,0,0
643,"Quy Nhơn thì giờ đang nóng đó, nhưng không thể cản được việc mình muốn ăn mì cay ^^ Quán mì cay này gần nhà mình nên đi xuống có một tí à. Quán rộng rãi, sạch sẽ, thoáng mát. Menu ở đây ngoài mì cay bò, mì cay hải sản còn có cả mì khô, mì bay nữa. Mình cũng ăn qua vài loại ở đây, thử cả mì bay luôn rồi. Hôm nay thì thử mì khô bò. Mì ăn ngon, vừa miệng, bò cũng được nêm nếm trước. Vì mình ăn cay không được nên vẫn thấy nó hơi cay. Hic. Lần sau sẽ nhắc quán không làm cay cho mình vậy.",0,0,0,3,0,0
644,"Cuốn bao ngon, nước chấm đậm đà Bánh canh thì khỏi bàn, hầu hết nguyên liệu đều đc làm truyền thống theo cách thủ công > nên mấy bạn đừng chê mắc nữa nhé ( nguyên liệu sạch và an toàn thì đừng lấy ra mà so sánh với đồ China)🙂 ——> Mình sẽ quay lại quán ủng hộ quán nếu có dịp ra Quy Nhơn",0,0,0,5,0,0
645,Chúng tôi đã có thể đặt phòng một ngày trước đó chỉ đơn giản qua WhatsApp và người đại diện chúng tôi đã đặt chuyến đi nói tiếng Anh tuyệt vời.,5,0,0,0,0,0
646,"Rất nhanh nhưng thuyền trong điều kiện tồi tệ, bạn không thể nhìn thấy qua cửa sổ",0,0,0,0,2,0
647,"Tôi rất hối hận vì đã không nhận được Vinasun trên hành trình từ sân bay đến nhà của bạn tôi ở quận Bình Tân, tôi đã nhận được MaiLinh 
rằng sau đó tài xế chỉ đi vòng quanh để tính thêm tiền: ((Mất chúng tôi 255, 000 VND từ sân bay đến nhà bạn tôi, trong khi chúng tôi chỉ trả 155, 000 VND cho Grab trên đường trở về sân bay cùng ngày.",0,0,0,0,1,0
648,Nhân viên đã tiếp nhận và đáp ứng. Thức ăn ngon tuyệt. Có một bầu không khí thân thiện với gia đình. Thức ăn đến trong thời gian tốt.,0,0,0,5,0,0
649,"Bánh xèo 60k/đĩa/2 cái, gồm bánh xèo bò/tôm/mực. Cacs loai sữa trái cây, sữa bắp thì 30k/chai. Quán này đông khách cực kì ấy. Cá nhân mình thấy bình thường k ngon lắm, chắc do khẩu vị. Nước chấm cũng sao sao k đặc sắc hấp dẫn >< Bánh xèo ở Quảng Nam-Đà Nẵng mình to gấp đôi và mềm hơn, rẻ hơn nữa 😅30k/cái bé tí người ăn cũng phải 4-5 cái mới no 😁",0,0,0,3,0,0
650,"Lái xe chạy sai gòn Đà lạt chạy ẩu và chạy nhanh coi thường tính mạng của hành khách.chạy đường đèo bảo lộc vượt ẩu và nhanh nguy hiểm.ko nên xe này.
",0,0,0,0,2,0
651,"Món ăn phong phú đa dạng, phục vụ đủ nhu cầu khách hàng. Chất lượng đồ ăn bình thường, chủ yếu phục vụ tour.",0,0,0,3,0,0
652,"Siêu thị đặc sản lớn nhất Bình Định, các tour du lịch hay dẫn khách vào đây để mua đồ lưu niệm.
",0,0,0,0,0,3
653,"Đã nâng cấp hiện đại và gọn gàng hơn cho du khách.
",0,0,0,0,3,0
654,"Bánh ít và bánh hồng mua về làm quà được, ăn cũng ngon.",0,0,0,4,0,0
655,Thị trường rộng lớn tiêu chuẩn của bạn với các nhà cung cấp bán hàng rong giống nhau trên mọi gian hàng. Sự khác biệt lớn là những người trong khu phức hợp này rất lôi cuốn (họ chộp lấy bạn để khiến bạn đi vào gian hàng của họ). Chỉ cần xem túi của bạn. Một hướng dẫn nhanh là đủ. Không có bất cứ điều gì có chất lượng ở đây để nhận. Áo thun được sản xuất kém (nhìn vào đường viền cổ áo của tees) và túi có khóa kéo cấp thấp. Nhìn nhưng don don mua.,0,0,0,0,0,3
656,"Gần Biển, nhân viên niềm nở, phòng khách sạn sạch và mới. Buffet sáng ăn ổn",0,4,3,0,0,0
657,"Mình ở SG về đang loay hoay tìm quán cf sạch, hợp khẩu vị. Thử Phạm's House và đã là khách quen của quán từ đấy đến giờ. Với tín đồ cf thì 1 ly epresso sẽ là 1 sự lựa chọn hoàn hảo; lớp crema béo ngậy, cf thơm phức, vị cf hoàn hảo từ tỉ lệ cf chè và cf vối. Highly recommended!",0,0,0,5,0,0
658,"Chả cá phượng tèo đã có thâm niên hơn ba mươi năm rồi. Trước đây chỉ là một cơ sở nhỏ bán chả cá trong vùng, dần dần mở rộng ra, mở thêm hai quán bún chả cá rất lớn trên đường nguyễn huệ, du khách trong và ngoài nước hay đặt số lượng lớn mua làm quà. Menu đa dạng, có bán bún chả cá, cá thu, cá dầm, bún sứa, bánh canh cá dầm, bánh canh bột lọc, phở bò, cuốn chả cá, cuốn thịt nướng. Không gian rộng rãi thoáng mát, nhân viên nhanh nhẹn, giá hơi cao. Khách đoàn với dân văn phòng là nhiều.",0,0,0,4,0,0
659,"Tôi chỉ muốn ghi nhận công việc tốt của bộ phận bảo vệ cũng như các nhân viên khác trong siêu thị này. Tôi bị mất ví ở đó khi đi mua sắm (vẫn không có manh mối làm thế nào nó có thể rơi ra khỏi túi của tôi) và chỉ nhận thấy nó ở quầy thu ngân, báo cáo với nhân viên và họ ngay lập tức liên hệ với an ninh trên đài để họ kiểm tra máy ảnh, nó không có kết quả vào ngày hôm đó vì vậy tôi để lại số điện thoại của tôi và đi đến khách sạn của tôi. Tôi đã ngạc nhiên biết bao khi nhận được tin nhắn vào sáng hôm sau thông báo rằng họ đã tìm thấy ví của tôi! Không thiếu thứ gì, tiền mặt và thẻ tín dụng. Tôi ngạc nhiên trước sự chuyên nghiệp của họ, tôi không hy vọng lấy lại được. Làm tốt lắm & một lần nữa cảm ơn bạn rất nhiều!",5,0,0,0,0,0
660,"Thức ăn ngon nhưng không thực sự nổi bật so với các món ăn Việt Nam khác. Thịt được tẩm ướp tốt và rau nấu chín kỹ, ít cay hơn nhiều so với những nơi địa phương. Tuy nhiên, các nhân viên đã vội vàng đưa chúng tôi qua bữa ăn, di chuyển thức ăn xung quanh bữa tiệc nướng mà chúng tôi có. Không ai có vẻ hạnh phúc thực sự làm giảm giọng điệu.",0,0,0,3,0,0
661,"Thái độ nhân viên ở đây làm tôi không hài lòng, nhân viên  phục vụ không nhiệt tình. Đề nghị ban quản lí xem xét về thái độ của nhân viên đối với khách hàng",0,0,0,0,0,1
662,"Quán không gian ấm cúng. Bàn hơi ít và to. Có phục vụ hất với nhau 8h tối hằng ngày, có ca sĩ hát. Chủ yếu dành cho người trung niên với dòng nhạc bolero, trữ tình. Nước uống giá rẻ, pha chấp nhận được.
",0,0,3,0,0,0
663,"Hiu hiu mình có bạn làm ở Quy Nhơn nên đợt đến Quy Nhơn được dẫn đến đây ăn chứ trên mấy page review không thấy có nói 😆Mình thấy kiểu đúng toàn người địa phương đi ăn ở đây ý, mà phải đi sớm, tầm 9h sáng là hết rồi Bát bún khô, chan nước, rồi bẻ thêm ít bánh đa vào ăn hay hay í, mà nước khá cay nên nếu không ăn được cay thì vớt cái trộn bún thôi nha 😆 Có 18k/1 bát thôi ăn đã lắm :) bạn mình có đứa ăn 2 bát liền luôn. Ra bắc mà nhớ mấy món Quy Nhơn hoài à.",0,0,0,5,0,0
664,"Dịch vụ tốt, lúc nào tôi tới Quy Nhơn tôi cũng thuê xe máy bên dịch vụ cho thuê xe máy quy nhơn Hoài Bảo. Xe tốt nhân viên nhiệt tình, tôi sẽ trở lại Quy",0,0,0,0,4,0
665,Một nơi khá tốt để có hải sản và các món ăn địa phương của Việt Nam với giá cả hợp lý. Tôi sẽ đề nghị đi ăn các món hải sản phổ biến hơn để sản phẩm tươi hơn.,0,0,0,4,0,0
666,"Gia đình mình ở FLC và tìm thấy quán này trên trip. Quán có xe đưa đón khách miễn phí ở FLC rất tiện lợi. 
Vị trí quán ở ngày cạnh địa điểm du lịch Eo gió, có thể kết đón hoàng hôn ở Eo gió và xuống ăn tối luôn.",5,0,0,0,0,0
667,"Quán này mới mở mà đông kinh khủng , có bữa đi mới 8h30 mà hết đồ ăn , còn có lúc tới thì full bàn , phải đi lần thứ 3 mới được ăn . Menu ở đây khá đa dạng . Có nhiều món hồi giờ chưa được ăn như lẩu chả cá , mình rất thích món này , nước dùng ngọt thanh bỏ thêm mì gói vô ăn khá hợp , chả cá kiểu hàn quốc dai nhưng ít nghe mùi cá :)) . Các món còn lại khá ổn . Giá cả cũng phải chăng , có combo 99k 2 người ăn cũng chất lượng lắm . Mấy tín đồ hàn xẻng phải tới đây thử cho biết đi :))",0,0,0,5,0,0
668,"Được dịp đi quy nhơn nên tụ tập quán này. quán nằm ở trung tâm vị trí khá là dễ tìm, gần gần quán cơm nhà 1989, đi ăn cơm rồi đi uống trà sữa thì quá tiện luôn. mình gọi cafe, còn bạn gọi trà sữa. ở đây có điểm tâm mì ý, pizza, bò bít tết, thêm mấy món trà váng sữa với quy nhơn thì quán cafe này có thể xem là quán khá to, rộng và đẹp ở đây nhân viên cũng thân thiện",0,0,0,5,0,0
669,"Nhân viên ở đây rất nhiệt tình, chuyên nghiệp, khách sạn sạch sẽ, bữa sáng đa dạng, phong phú.",0,5,0,0,0,0
670,Tôi đã sử dụng dịch vụ này 3 lần và họ luôn đến đúng giờ và rất sẵn sàng với những thay đổi. Dịch vụ tuyệt vời! sẽ sử dụng chúng một lần nữa.,0,0,0,0,5,0
671,"Hôm nay Noel quay lại đây nè ^^ mì xào bò ngon đậm đà ~ khoai tây chiên vừa miệngg, không gian đẹp thoải mái nữa ❤️nhưng quên không chụp ảnh rồi",0,0,0,5,0,0
672,Nói chung cho 5 sao vì dịch vụ tốt. Nên lựa chọn chon chuyến đi của bạn,0,0,0,0,0,0
673,"Nhiều shop quần áo đồng hồ thời trang. đặc biệt có nhiều nhà hàng lẩu, phù hợp cho nhóm bạn bè. công ty đồng nghiệp ăn uống , Nên đi đến đây khi bạn cần tìm 1 Mall lớn có đầy đủ tiện nghi tại đây.",4,0,0,0,0,0
674,"Địa điểm gần trung tâm thành phố, đi bộ ra biển dễ dàng",0,5,0,0,0,0
675,"Nhỏ đẹp và mát mẻ, không khí trong lành.
",0,0,0,0,4,0
676,"Quay lại quán sau nhiều năm thấy quán đông khách hơn trước rất nhiều , nhân viên nhanh nhẹn hơn - Mình ăn không nhiều món do ít người nhưng cảm nhận không còn ngon như những ngày đầu nhưng vẫn ok , chỉ là không đến nổi phải cần ghé khi đến Quy nhơn",0,0,0,3,0,0
677,Sạch sẽ. Nhân viên nhiệt tình. Mình book sát ngày phòng rẻ nhất nhưng khi gọi cho ks lại đc up lên phòng xịn sò hơn có cả ban công và bồn tắm với mức giá quá rẻ so với mặt bằng chung ks ở khu đó. Đã vậy còn đc hỗ trợ nhận phòng sớm nữa. Ưng ý hết mức.,0,5,0,0,0,0
678,"View đẹp, sông nước trữ tình nên thơ, mỗi tội phí dịch vụ đắt, que kem bình thường 5k mà trên suối bán 25k
",4,0,0,0,0,2
