,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
843,"Không gian nhà hàng đẹp, rộng rãi thoáng mát. View nhìn ra biển đẹp và sạch. Thức ăn ở đây chế biến rất ngon và hợp khẩu vị của mình. Rau cải rất tươi, nước chấm pha ngon, cá chiên béo và giòn. Nhân viên phục vụ rất lịch sự và nhiệt tình, xin thêm gì là thấy đem lên rất nhanh. Nói chung đây là nhà hàng được nhất trong cả chuyến đi 3 ngày ở Quy Nhơn của công ty mình. Tuy nhiên không biết sao trên bàn mình có một hộp gì không biết. Mong nếu có dịp sẽ ghé để thưởng thức thêm các món ăn ở nhà hàng này nữa.",0,0,5,5,0,0
844,"Bãi biển còn hoang sơ và quá đỗi đẹp, hy vọng khách du lịch ý thức để giữ gìn vệ sinh ở bãi biển, nước biển trong tới đáy, thấy luôn cả cá bới, có đoạn nước sẽ màu xanh ngọc bích, chỗ thì xanh dương đậm. Nhưng đổi lại thì rất nắng, nên chuẩn bị nước uống và bôi kem chống nắng trước khi đi. Khách thì đông nhưng chòi nghỉ vẫn còn ít, chưa đủ để phục vụ",4,0,0,0,0,0
845,"Ốc len xào dừa , ốc tỏi nướng, cháo hải sản, sò điệp : ngon Ốc trộn ăn được Nghêu hấp xả do nấu lâu nên con nghêu khô và mặn. Ốc móng tay xào sa tế nêm ngon nhưng nguội. 150k , free trà tự phục vụ.",0,0,0,4,0,0
846,"Tôi chưa thấy có điểm du lịch nào lại cho ngồi trên xe máy mua vé vào cổng. Cổng thì nhỏ trời thì nắng. Cỡ 20 chiếc đứng mua thì ôi thôi quay về lun. Trong khi đó dòng xe máy cứ ở sau tiếp tục ùa vào. Vô không được ra cũng chẳng xong. Ak không cho mang đồ ăn vào, bảo gửi vào thùng dạo xong ra về mất lun. Chuẩn khu du lịch... Quá tệ... ",1,0,0,0,0,0
847,"Nếu bạn du lịch đến / từ Quy bào bằng đường hàng không, bạn chắc chắn nên sử dụng xe buýt sân bay thẳng. Nó đến và khởi hành ở đây để đi đến sân bay. Chi phí chỉ là 50k vnd. Một chiếc taxi sẽ tiêu tốn của bạn 300k và hỉ nhanh hơn một chút. Xe buýt rời sân bay mỗi khi một chuyến bay hạ cánh. Nó rời bến xe buýt khoảng 2,5-2 giờ trước các chuyến bay. Khách sạn của bạn có thể giúp bạn lên lịch trình",0,0,0,0,3,0
848,"Chả giò ""tươi"" của chúng tôi quá khô ... bánh crepe Việt Nam của chúng tôi rất nhiều dầu và họ để cả con tôm (mà không làm sạch chúng !!!!), mực nướng của chúng tôi đã nướng quá mức và nước chanh leo được cho là không tươi tươi ở tất cả ngoại trừ một loại nước trái cây siêu thị nguyên chất! Dịch vụ không tốt và vì vậy tôi sẽ không giới thiệu địa điểm này cho bất kỳ ai, ngay cả đối với khách du lịch thuần túy!",0,0,0,4,0,0
849,"tạm được, không đẹp như mong đợi vào ban ngày. Hình như có ban nhạc vào buổi tối.
",4,0,0,0,0,0
850,"Chúng tôi đã có một bữa tiệc lớn, nên việc đặt hàng rất khó hiểu. Pizza là tốt, nhưng không hoàn toàn kiểu Mỹ (tôi là một người sành ăn, 
vì vậy tôi không quan tâm). Pasta, rissoto, pizza, bánh mì kẹp thịt, cánh gà có sẵn",0,0,0,3,0,0
851,"Thấy tiệm này mở cũng khá lâu rồi mà bây giờ mới có dịp đến thử Quán nhỏ nhỏ xinh xinh , không được deco gì nhiều cho lắm . Không gian mát mẻ Chị chủ và nhân viên phục vụ nhiệt tình , hiếu khách và rất dễ chịu Menu có đa dạng các loại đồ ăn vặt tha hồ cho khách lựa chọn Các loại đồ ăn được bày trong tủ lạnh có kèm theo giá cho mỗi loại , nhìn rất sạch sẽ Giá cả quá rẻ so với các quán khác Đồ ăn khá ngon , hấp dẫn",0,0,4,5,0,0
852,"Quán bán đồ ăn ngon, gà hấp hành nữa con 120k, cơm chiên trứng khá ngon, đây là lần thứ 2 ăn ở quán lần nào cũng hài lòng món ăn, nhưng bù lại nhân viên tệ rất chậm khi có khách vào và không bao giờ để ý đũa muỗng giấy lau trên bàn lúc nào đến cũng phải gọi mấy cái này, quản lí cửa hàng nên khắc phục, 4sao",0,0,1,4,0,0
853,"Mình hay ghé Nhà hàng Ngon ở Trần Hưng Đạo để dùng bữa với bạn bè và đối tác. Ở đây có không gian rộng rãi, thoáng mát, lịch sự. Các món ăn cũng đa dạng, và được chế biến dễ chịu.",0,0,5,5,0,0
854,"Cửa hàng rất uy tín, xe đời mới nhưng giá rẻ hơn những chổ khác. Đến Quy Nhơn mà đi xe máy là tuyệt nhất . Đi đâu cũng tiện . Công An không bắt khách du lịch :D . Tiết kiệm chi phí nữa",0,0,0,0,4,0
855,"Mình tìm thuê xe tự lái Quy Nhơn thì thấy địa chỉ này, thuê xe ở đây anh chủ rất nhiệt tình, xe mới sạch sẽ
",0,0,0,0,4,0
856,"Quá tệ. Nước không chảy, cửa đêm ngủ đập rầm, rầm. Đang ngủ cứ tưởng có trộm. Thanh toán phòng đơn với cửa nhôm bấm khoá cũng ko dc. Thanh toán bảo phòng đơn đắt hơn phòng đôi. Lấy hoá đơn mất thêm 10%. Ai có ý định ở đây thì khuyên đừng bao giờ tới. Thất vọng. Quá thất vọng ",0,1,0,0,0,0
857,"Không chỉ trẻ em thích, mà người lớn chắc chắn cũng mê: + Không gian thoáng mát, trong lành. + Video 3D sống động. + Nhiều trò chơi hấp dẫn, thử thách trí tuệ. + Lịch sử hình thành và lịch sử của các khám phá Không gian.",5,0,0,0,0,0
858,"Giá có hơi cao nhưng xứng đáng. Đến các diệp lễ như trung thu thì xếp hàng mỏi cổ nha. Bánh trung thu ở đây ăn hợp khẩu vị. Nhân viên thì bình thường, k đáng nói.",0,0,0,4,0,0
859,"Xe chạy tốt, nhân viên nhiệt tình Giao xe tận nơi. Chuyến đi khá vui đồ ăn khá ngon. Cảm ơn tôi sẽ quay lại.",0,0,0,4,5,0
860,"Kinh khủng. Chúng tôi gọi món bánh mì kẹp xúc xích thuần chay và bánh mì kẹp thịt đậu lăng. Sandwich xúc xích là 3 xúc xích cocktail đã qua chế biến trong một chiếc bánh mỳ cũ. Đậu lăng “burger” là một loại sốt đông tụ kỳ lạ có mùi vị như không có gì. Đã nhìn vào bên trong nhà bếp và nó thật bẩn thỉu, người phụ nữ phục vụ bữa ăn của chúng tôi có đôi tay bẩn nhất mà tôi từng thấy. Nhân viên phục vụ của chúng tôi cũng vô cùng thô lỗ và tiếp tục bỏ đi trước khi chúng tôi gọi món xong. Toàn bộ kinh nghiệm rất kỳ lạ. Không muốn giới thiệu.",0,0,0,1,0,0
861,"Bực mình nhất là khi đứng dậy trả tiền, giá đã tăng lên thêm 10,000 VNĐ chỉ sau khoảng 6 tháng. Trước đó mình ăn thường xuyên tại đây là 35,000 VNĐ. Bây giờ là 45,000 VNĐ/ bát phở tái ( Có lẽ từ khi họ nhận được chứng nhận của Tripadvisor nên tăng giá chăng )",0,0,0,2,0,0
862,"Đưa con đến khu vui chơi này, cho chúng nó chơi và mình thì được nghỉ ngơi. Tuyệt vời",5,0,0,0,0,0
863,"Phòng rất sạch sẽ, đủ tiện nghi. Sảnh và hành lang rất thông thoáng. Nhân viên rất thân thiện và hỗ trợ nhiệt tình khi khách check in sớm hoặc check out trễ. Giá rất hợp lý ngay cả trong lễ Tết. Sẽ quay lại nếu có dịp.",0,5,0,0,0,0
864,"Quán không để giá, khi mình hỏi giá như thế nào thì chủ quán 30-60k tuỳ loại, ĐIỀU ĐĂNG CHÚ Ý LÀ BÁN RẤT MẮC RẤT ÍT ỐC, lúc tính tiền mình cứ tưởng phần 30k không đó vì hồi trước có ăn cùng bạn 1 lần, Lúc hỏi sao giá cao vậy thì đủ lý do xăng, giá ốc tăng… khác xưa. Tiếc quá kinh doanh kiểu bập bõm này chắc không có lần 2",0,0,1,0,0,0
865,Bởi vì chúng tôi rất thích không khí và thức ăn mà chúng tôi đã ghé thăm một lần nữa.,0,0,0,4,0,0
866,"Tài xế chở khách từ Khách sạn Trầu Cau về đường Tô Hiến Thành khoảng 20h ngày 16/6/2022 nói năng với khách thiếu lịch sự, cự cãi với khách suốt dọc đường. Sẽ ko bao giờ sử dụng dịch vụ của Mai Linh nữa.
",0,0,0,0,1,0
867,"+ Phục vụ: chậm, nhân viên không thân thiện còn ra vẻ khi dễ khách hàng nếu mua ít + Không gian rộng nhugnư dạo gần đây trưng bày lộn xộn >>> muốn mua món gì đó phải đi vài vòng mới thấy không như ngày xưa trưng bày rất khoa học dễ tìm + Giữ xe 4k đi khá xa",0,0,0,0,0,2
868,Không có gì để chơi. Các trò chơi mấy năm trước tôi chơi giờ bị biến mất. Thất vọng,1,0,0,0,0,0
869,Trà củng k ngon lắm.,0,0,0,2,0,0
870,Quán nhân viên rất nhiệt tình đồ ăn lên món nhanh ăn ngon các bạn nhân viên nam tiếp thực rất nhiệt tình nhờ lấy đồ làm rất nhanh món ăn ngoan phục phụ tốt,0,0,5,5,0,0
871,"Rất Đẹp, nước biển trong xanh sạch sẽ nhìn thấy đáy biển cát trắng và nhìn thấy nhiều san hô đẹp, hải sản tươi sống ăn ngon chất lượng và giá rẻ.
",5,0,0,4,0,0
872,"Quán rộng rãi, thoáng mát. Giá khá chát nhưng được cái vị đồ ăn ngon. Nhân viên phục vụ ok.",0,0,3,3,0,0
873,"Siêu thị Big c... Bán đủ đồ.. Người làm việc.. Đuổi hết là vừa.. Mất lịch sự.. Làm việc không tận tình.. Khách hàng là.. Rác.. Sẽ không bao giờ trở lại...
",0,0,0,0,0,1
874,"Chúng tôi nghĩ rằng người lái xe đã rời đi từ lâu, khi chúng tôi bước ra, một người đứng đó mỉm cười với tấm biển có tên chúng tôi 
và chào chúng tôi một cách thân thiện.",0,0,0,0,5,0
875,"Chuyến du lịch Quy Nhơn 5 ngày nghỉ tại Khách Sạn Quy Nhơn gần biển thật tuyệt vời.
Khách sạn có rất nhiều phòng view biển thơ mộng, trang trí nội thất sang trọng",0,5,0,0,0,0
876,"phòng không xứng với khách sạn 4*. Phòng mùi rất kinh, buồn nôn kiểu như phòng để lâu. Ăn sáng thì sơ sài và sáng nào cũng giống nhau. Đặt phòng có bồn tắm nhưng lúc nhận phòng thì không có. Đặt phòng giường đôi thì khách sạn lại ghép nguyên 2 giường đơn lại, khi nằm khe ở giữa 2 giường cộm lên không thể nằm được. phòng 967k 1 đêm mà thấy phí tiền quá.",0,1,0,0,0,0
877,"Hồi trước, cái mình thích nhât ở đây chính là được dạo biển đêm và ăn hải sản của người dân địa phương dưới bờ biển luôn. Cảm giác đó vẫn luôn còn trong mình. Nhưng hiện nay, có thể là do người dân đã xả rác quá nhiều, nên ở địa phương đã không còn cho bán nữa, và xây hẳn 1 bờ rào quanh đường bờ biển và còn cẩm cả du khách không được ở dưới biển quá 6h nữa chứ. Tuy không vui chút nào, nhưng đó là quy định, phải tuân thủ thôi.",2,0,0,0,0,0
878,"Vị cà phê rất nhạt, không ngọt lắm và béo.",0,0,0,1,0,0
879,"Quán không gian to, thoáng, đẹp, nhân viên khá đông. Mình có gọi chè khúc bạch và chè thập cẩm sau đó lên tầng 3. Tầng 3 chỉ có mình và bạn mình ngồi, k có bất kì 1 nhân viên nào, lúc chè đã chạy theo thang máy của đồ uống lên tới tầng 3 rồi nhưng chờ tới dc 1 lúc r vẫn k có nhân viên bưng qua cho khách, ban đầu bọn mình nghĩ chắc khách tự bưng nên nghĩ thôi không sao nhưng chè ở trong thang máy ở trong quầy nên thấy kì, tầm 15p sau mới có nhân viên bưng chè cho khách. Điểm trừ thứ 2 là chè khúc bạch k giống khúc bạch, vị hơi khó ăn, mình nghĩ món này nếu bạn nào có ăn chỗ khác rồi thì sẽ cảm thấy rất thất vọng vì chè khúc bạch chỗ này. Điểm trừ thứ 3, bọn mình ngồi ban công, nhân viên bật máy lạnh bên trong rồi đóng cửa lại, vì bàn này gần cửa ra vào nên bọn mình cảm thấy cực kì khó chịu. Mong quán cải thiện hơn.",0,0,2,2,0,0
880,"Nằm trên bãi biển đường Xuân Diệu, quán bar được xây dựng trên một không gian thoáng đãng, không quá gần trung tâm nên khi khách đến đây sẽ được thỏa mãn về mọi giác quan. Bạn sẽ nghe được tiếng sóng rì rào ngày đêm của bờ biển ngay sát bên, bạn sẽ ngắm nhìn bầu trời trải dài đến vô tận cùng lúc thưởng thức những món ăn đậm vị biển cả và những ly rượu được pha chế công phu, cầu kỳ. Cũng vì vậy không gian xung quanh Surf Bar thoáng đãng, rất thích hợp cho những cuộc hẹn tỉ tê khi du lịch Quy Nhơn",5,0,5,0,0,0
881,"Ok không quá cao, đồ mặc được, chất vải câc thứ ok... nói chung nhìn tổng quan không chê gì mấy. Nếu mà giá hợp lý hơn thì có vẻ đông khách...vì nhiều shop khác giá ngang hoặc hơn đồ vẫn chất hơn chút. Nói chung ok nha ae
",0,0,0,0,0,4
882,"Chợ nhỏ, mặt hàng chưa đa dạng nhưng hoạt động hiệu quả cho khu dân cư địa phương.",0,0,0,0,0,4
883,"nhiều đồ chơi và xe cho bé , rộng rãi thoáng mát nữa. đi 1 lần nhưng mình rất ưng ý . chúc Hoàng Yến Baby ngày càng trở nên chuyên nghiệp và phát triển rộng rãi . mình thì chưa dùng đồ uống nên cũng chưa feedback đc nhưng mình ưng l và mình sẽ con quay lại",4,0,0,0,0,0
884,Món ăn ngon miệng. Đẹp mắt. Nhà hàng lịch sự sang trọng. Rất phù hợp để tiếp khách và ăn uống gia đình. VERY GOOD,0,0,5,5,0,0
885,"Cảm ơn La Bàn Tour đã cho bọn mình có những chuyến đi đầy ý nghĩa. Đúng như lời đồn Đà Nẵng là thành phố đáng sống. Tuy chỉ có ở thành phố xinh đẹp có 3 ngày mà chỉ muốn đi tiếp thoii ah. Con người nơi đây thì quá thân thiện .Ca nhân viên tư vấn lẫn Hướng dẫn viên thì chuyên nghiệp, chu đáo, tận tình. Đồ ăn thì lại ngon mà rẻ. Thích lắm. Chắc chẮn sẽ quay lại thăm Đà Nẵng thêm lần nữa. La Bàn Tour - Sự lựa chọn hoàn hảo. ",5,0,0,0,0,0
886,"Du lịch nhiều nơi nhưng chưa thấy nơi nào mà dễ sống, hiền lành, thoải mái như Quy Nhơn luôn. Cảm ơn bạn cho thuê xe máy tốt bụng đã hổ trợ mình rất nhiều trong máy ngày du lịch ở đây. Xe mới và chạy tốt lắm, LIKE",0,0,0,0,5,0
887,Ace nào chill thì nên chọn phòng view biển làm vài ly hết xẩy,0,5,0,0,0,0
888,"Lối đi hẹp, hành lang chưa thoáng, hơi tối, không có lỗi đi lên kéo vali hành lý phải xách tay lên cầu thang",0,2,0,0,0,0
889,"Khách sạn đẹp, phòng ổn, nhân viên nhiệt tình thân thiện, phục vụ nhanh. Giá cả chấp nhận được.",0,4,0,0,0,0
890,"Một khu nghỉ ngơi ngắm cảnh rất đẹp.
- Từ đầu cổng vào bạn sẽ phải cuốc bộ trên các bậc thang lên xuống khoảng 200m để đến khu vực chính là quán cafe để ngắm cảnh. Giá vé cổng vào 40k/ng lớn, trẻ em dưới 1m miễn phí.
- Quán cafe nằm sát biển với view rất đẹp nước trong xanh kết hợp với núi và đá rất hợp để chụp hình sống ảo. Giá cả nước khoảng 50k/ly.
- Ở đầu cổng vào có nhà hàng để nghỉ ngơi ăn trưa gọi món hoặc cơm phần. Cơm phần giá 250k/khách, theo mình thấy là khá mắc so với những gì được đưa lên, cá kho bé tẹo teo cho 3ng ăn.
Đi ngắm cảnh buổi trưa rất nắng và leo bậc thang khá mệt, buổi chiều chắc sẽ ổn hơn.",5,0,3,4,0,0
891,Cảnh quan đẹp và hùng vĩ đến đây thấy tâm trạng mình tốt hơn và thấy non sông gấm vóc của mình rất đẹp,4,0,0,0,0,0
892,Khung cảnh nên thơ. Không khí trong lành. Lúc nào cũng nghe sóng biển vỗ. Ngồi sẽ k muốn về!,5,0,0,0,0,0
893,"Biển xanh, nước trong veo, bơi lặn nhìn thấy nhiều đàn cá rất thích thú. Du khách tham quan, tắm biển rất đông. Từ bến đất liền ra đảo Kỳ Co khoảng 10 phút đi bằng cano. Ngoài ra trong Tour có thêm ngắm san hô.",4,0,0,0,0,0
894,"Mình đến quán do nó khá gần Hostel mình ở, lần đầu được ăn phở đúng gốc Hà Nội và cảm thấy không hề thất vọng tí nào. Phở ở quán vị rất ngon và đậm đà, mùi bò rất thơm và thịt mềm dễ ăn. Mình thích ăn hơi cay nữa nên thêm tí ớt vào là tuyệt vời luôn, đúng chuẩn kì vọng của mình. Đến quán sớm nhưng cũng khá đông khách, may mà cũng ko cần phải chờ đợi gì lâu",0,0,4,4,0,0
895,"MÌnh sinh ra và lớn lên ở Làng chài Nhơn Lý này nhưng đã chuyển đi nơi khác sống, nhớ lắm! Bao lần rủ bạn bè về chơi, tụi nó vẫn thích mê, không muốn về! Ở đây người dân dần quen với cách làm du lịch, nhưng vẫn giữ nguyên được phong vị làng chài bao đời nay. Yêu!
",5,0,0,0,0,0
896,Quán khá nóng và lên món khá lâu. Tuy nhiên cũng phải nói rằng ở đây vẫn rất nhộn nhịp và mình thấy ngày càng có nhiều khách nước ngoài biết đến thương hiệu Phở 10.,0,0,3,0,0,0
897,"Núi cao, leo hơi cực nhưng bù lại rất đẹp, view nhìn toàn tp luôn. Lên đỉnh núi, các bạn phải vượt qua trạm rada luôn mới nhìn thấy view đẹp. Nếu mê trecking thì nên leo thử. Nhớ chuẩn bị nước uống và đồ ăn nhẹ lúc leo.",4,0,0,0,0,0
898,"Thái độ nhân viên phục vụ quá tệ, nhân viên tám chuyện, đùa giỡn to tiếng, quăng ly, đồ đạc ầm ầm, nghe như tát vào mặt.",0,0,1,0,0,0
899,"Nhân viên phục vụ chu đáo, nhẹ nhàng. Đồ ăn rất tươi và nêm nếm rất rất rất vừa khẩu vị của mình. Mình đã ăn được 3-4 lần rồi và sẽ còn ghé lại ăn tiếp :)).",0,0,0,5,0,0
900,"Không gian thoáng mát, sạch sẻ và nhân viên làm việc rất chuyên nghiệp, tư vấn nhiệt tình và hướng dẫn rất rỏ ràng dành cho những ai chưa đến và chưa lần nào làm thủ tục lên máy bay👍
",0,0,0,0,4,0
901,"Bữa nay được mấy đứa bạn rủ tới quán cafe inn. Tưởng quán nào chứ thì ra là mình chưa đi bao giờ hj. Quán này nhìn đẹp, cách trang trí quán cũng rất sáng tạo. Quán được các bạn trẻ hay tới. Mình Kêu ra mấy món thì đều ngon hết á. Nhân viên phục vụ nhiệt tình mà giá cả thì tùy từng món. Riêng có cafe thì rẻ mà mấy món khác cũng hơi cao. Nói chung cũng ok. Lần sau ghé lại tiếp",0,0,4,0,0,0
902,"Nói túm lại là bây giờ quán nổi tiếng nên đi ăn cũng thấy vất vả tranh chỗ xếp hàng, mà cũng chẳng phải xuất sắc so với mấy quán bình dân vỉa hè quanh đó. Hôm nào có khách hoặc nắng hoặc mưa ăn thì được. Chờ bao giờ quán hết độ hot thì vào ăn tiếp.",0,0,4,0,0,0
903,Nhà hàng hoạt động ổn định đã lâu năm. Không gian đẹp và ấm cúng. Phù hợp tiếp khách lịch sự hoặc tiệc gia đình. Thức ăn tổng thể là được chế biến rất ngon.,0,0,5,5,0,0
904,"quán ăn sạch sẽ, nhân viên phục vụ tận tình, có nhiều hải sản lạ",0,0,4,0,0,0
905,"Gia đình mình ở FLC và tìm thấy quán này trên foody. Quán có xe đưa đón khách miễn phí ở FLC rất tiện lợi. Vị trí quán ở ngày cạnh địa điểm du lịch Eo gió, có thể kết đón hoàng hôn ở Eo gió và xuống ăn tối luôn. - Gia đình ăn 2 buổi, một buổi ăn cơm, một buổi ăn hải. Thấy giá cả cũng ổn, nhân viên và chủ quán cũng nhiệt tình, món ăn ngon phù hợp cho gia đình và trẻ nhỏ.",0,0,5,5,0,0
906,"Tết đến xuân về là lúc bạn bè gặp gở để trò chuyện hàn nguyên nhau sau 1 năm gặp lại. Không phải không dể tìm kiếm đâu quán này nằm trên con đường Ngô Mây nên dễ thấy. View quán zễ thương, à mình bật mí tầng 2 đẹp đấy nhé. mình thích trà sữa ở đây giá khá ok mà lại ngon, không cần phô trương này nọ miễn quán trà sữa ngon giá ok thì fan trà sữa như tụi mình tự tìm moi ra :)) chúc quán năm mới vui vẻ, phát triển hơn đặc biệt quán sớm sớm tạo ra những hương vị mới nhé <3",0,0,4,4,0,0
907,"Cách âm chưa đc tốt lắm, hành lang hơi nhỏ nên cách khách đứng ở phòng nói chuyện thì hơi bị ồn.",0,3,0,0,0,0
908,"Cảnh đẹp, xây dựng nhiều khu vui chơi, giải trí rất là hoành tráng. Trên cao không khí càng loãng và lạnh, đi hết nơi này rất là mệt, phải dành hơn 1 ngày để đi hết và cảm nhận vẻ đẹp mang phong cách châu Âu",4,0,0,0,0,0
909,"Địa điểm tham quan lý tưởng, nhiều địa điểm check in cực đẹp luôn, du lịch ĐN mọi người nhớ ghé qua nha",5,0,0,0,0,0
910,"Sân bay thiết kế đẹp, thoáng mát. Các sản phẩm đặc sản địa phương đa dạng nhưng hầu hết du khách sẽ không mua đồ ở sân bay vì  giá khá cao. khu vực chờ được bố trí rất khoa học và thoải mái.",0,0,0,0,4,3
911,Bãi tắm Hoàng hậu là địa điểm du lịch nổi tiếng ở quy Nhơn Bình Định là có biệt danh là bãi trứng với những hoàn đá có hình thù giống quả trứng là địa điểm du lịch nổi tiếng cho khách du lịch nước ngoài và khách trong nước là địa điểm du lịch tham quan chụp hình sống ảo nằm gần sát biển có thể ngắm biển xanh biếc là bãi đá đẹp cực kỳ được thiên nhiên tạo nên ai chưa đi thì nên đi nhé nhất là dịp tết này quy Nhơn Bình Định là thành phố với nhiều địa điểm du lịch nổi tiếng đẹp mắt được con người và thiên nhiên tạo nên tôi rất thích nơi này tôi đánh giá 5 sao cho những khu du lịch ở quy Nhơn Bình Định,5,0,0,0,0,0
912,"Thấy tạm bợ quá mà gọi là Văn Phòng gì ? Hãng xe thì phục vụ tốt, đi, về, đón trả khách đúng giờ, chỉ thấy cái văn phòng đại diện hơi bị tệ
",0,0,0,0,3,0
913,"Nhiều món để lựa chọn ☑ Gà rán ngon tuyệt. Quán chia ra gà không xương và gà có xương rất ngon. Salad to đủ ăn cho cả 3 người. Món nào cũng ngon 👍 Về mặt phục vụ thì phục vụ tốt, ân cần, nhiệt tình và hòa đồng với khách hàng 👤. Vô có chào hỏi, về có mở cửa cho khách và tạm biệt. Luôn tươi cười. Tư vấn cho khách ăn vừa đủ món để không bị thừa và thiếu ^^.",0,0,5,5,0,0
914,"Nhân viên thân thiện, nhiệt tình, mình đã ở đây rất nhiều lần. Phòng ở rất là ổn. Vị trí gần biển",0,5,0,0,0,0
915,"Không gian quán hơi nhỏ, mình order xong phải đợi thêm xíu nữa mới có chỗ ngồi. Mình kiu trà sữa lài xanh uống ngon nhưng hơi ngọt quá, 31k giá này ỗn. Có thể gọi thêm đồ uống và bánh mì đi kèm.",0,0,2,3,0,0
916,"Phòng đủ công năng, thiết kế độc đáo và tiện ích với không gian mở từ ph.khách qua p.tắm. Hơi bất tiện vì nằm chung trong khu tham quan vui chơi du lịch nên hơi ồn, nhưng lười thì ra là khu vui chơi luôn thì lại là tiện 😜😜😜",0,4,0,0,0,0
917,Rất tuyệt vời thức ăn ngon giá mềm phù hợp với nhiều thành phần nhà hàng sang trọng thoáng mát nhân viên phục vụ lịch sự chú đáo..,0,0,5,5,0,0
918,"khách sạn sạch sẽ, trang thiết bị mới , hiện đại. nhà tắm nước cực mạnh tắm rất thích. ăn sáng ngon dạng bufet. phòng rộng rãi.",0,5,0,0,0,0
919,"Đồ ăn mặn, ra món chậm, có người ăn xong rồi mà người kia vẫn chưa có đồ ăn, nhân viên thiếu nhiệt tình trong quá trình phục vụ",0,0,0,1,0,0
920,"buffer sáng hơi ít món, phòng hường biển nóng, mỗi phòng nên có cái quạt cây cho thoáng.",0,2,0,0,0,0
921,"Quán nằm trong trung tâm thành phố Quy Nhơn, trang trí đặc sắc với mầu vàng đỏ và các hình ảnh vẽ tường gợi nhớ 1 thời xa xưa chiến tranh Việt Nam. Các đồ ăn trung bình, nhưng phục vụ khá chậm … có lẽ đó là phong cách phục vụ của người Bắc",0,0,3,3,0,0
922,"Shop này làm ăn mất dạy lắm nha mọi người nên né ra mua hàng kiêu Ck trước xong rồi hàng lỗi thì chế độ đổi trả ko có
",0,0,0,0,0,1
923,"Không gian đưa ta về những năm thập niên 90. Các món ăn dân gian đa dạng, đặc biệt các món ăn miền trung mang đến đổi mới vị giác cho bữa cơm hàng ngày của chúng ta. Phục vụ cởi mở nhiệt tình.",0,0,5,0,0,0
924,"Tôi đã có một trải nghiệm tuyệt vời khi nghỉ dưỡng tại đây, nhân viên phục vụ tốt đặc biệt là nhân viên Qúy Lân rất nhiệt tình giúp đỡ tôi trong quá trình tôi ở tại đây, phòng đầy đủ tiện nghi, sạch sẽ. Đây là địa điểm lý tưởng để tôi lưu trú mỗi khi đến đã Đà Nẵng. Các bạn nên thử trải nghiệm tại đây khi đến Đà Nẵng",0,5,0,0,0,0
925,Di chuyển từ khách sạn tới cửa hàng bằng taxi đặt khá nhanh và rẻ. Cửa hàng nhiều đồ để lựa chọn và giá cả hợp lý. Sạch sẽ. Sẽ vô danh sách yêu thích của mình,0,0,0,0,5,5
926,"View rất rất đẹp nha mọi người mọi người chụp hình hoàng hôn nên tới đây nha view đẹp, thoáng, mát!!! Đây là first option của mình nếu muốn đi rooftop bar",4,0,0,0,0,0
927,"Nhạc hay, nhân viên khá nice, nhiều người Hàn. Mỗi tội không gian hơi bé và hơi nóng nếu ngồi gian trong cùng. Must try.",4,0,0,0,0,0
928,"+ Vị trí: do gần nhà nên hay đi BigC Tô Hiến Thành + Giá cả: nhiều món rẻ hơn các siêu thị khác, có món thì mắc hơn + Chất lượng thì cần để ý đến hạn sử dụng sản phẩm vfa giá sản phẩm vi mình từng bị tính nhầm giá, nhầm món mua 1 tính thành 2",0,0,0,0,0,3
929,"Mình hay vào CGV ở đây để xem phim, chất lượng âm thanh ổn, màn hình to, rõ nét, ghế ngồi thoải mái. Rất thích rạp phim ở đây",5,0,0,0,0,0
930,"Quán có không gian đẹp, vừa cafe vừa cafe sống ảo luôn menu có thức uống và bánh ngọt, đồ ăn mặn nước uống decor đẹp mắt",0,0,4,5,0,0
931,"Một nhà hàng sang trọng và đẳng cấp với không gian đẹp, thoáng mát với view nhìn ra sông rất thơ mộng. Cách bài trí trong và ngoài khách sạn có những nét đặc biệt và rất riêng, khiến thực khách khó mà quên được. Bên cạnh đó dàn nhân viên lịch sự, thân thiện và vui vẻ tạo thiện cảm rất tốt cho khách. Món ăn ngon và nhiều, thật sự mà nói thì không có chỗ nào chê được. Rất muốn có dịp để trở lại và dùng thêm nhiều món ngon của nhà hàng. Và lần này sẽ chọn bàn gần mé sông để cảm nhận được hết không khí mát mẻ khi ăn ở nhà hàng.",0,0,5,5,0,0
932,"Nhân viên thân thiện, trung đẹp trai, phát dễ thương, thảo and nhân buong phòng master",0,4,0,0,0,0
933,"Giá thực sự tuyệt vời vì nằm ngay Bùi Viện du lịch. Rất nhiều món ăn tuyệt vời để lựa chọn nhưng tôi luôn giới thiệu món tôm ban xe của họ, nó rất ngon. Một nơi tuyệt vời nếu bạn đang tìm kiếm một số món ăn ngon của Việt Nam.",0,0,0,4,0,0
934,"Đi vào mùa dịch nên cũng khá chán khi ko có nhiều hoạt động vui chơi, nhiều mảnh đất đc xây dựng bỏ xó ko có liên kết bất kì hoạt động nào thì thấy hơi phí. Tuy nhiên đang mùa dịch, nên asian park đã miễn phí vé vào cổng tham quan, cũng thông cảm và hiểu, nhưng mình sẽ không quay lại.",2,0,0,0,0,0
